audio_id,domain
YOU0000006547,"['Logistics', 'Retail', 'Tool Usage', 'Delivery Services', 'Customer Service', 'Transportation', 'Inventory Management', 'Competition', 'Time Management', 'Sales']"
POD0000002785,"['Food and Beverage', 'Cooking', 'Healthy Eating', 'Natural Remedies', 'Agriculture', 'Gardening', 'Farmers Market', 'Organic Products', 'Nutrition', 'Homemade Products']"
YOU0000006555,"['Crime', 'Investigative Journalism', 'Legal', 'News', 'True Crime', 'Documentary', 'Police Procedural', 'Mystery', 'Suspense', 'Thriller']"
YOU0000011309,"['Behavioral psychology', 'Habit formation', 'Motivation', 'Health and wellness', 'Fitness', 'Goal setting', 'Productivity', 'Self-improvement', 'Time management', 'Personal development']"
YOU0000010079,"['Revenge', 'Crime', 'Violence', 'Family', 'Justice', 'Retaliation', 'Retribution', 'Retaliate', 'Retribute', 'Retaliation']"
YOU0000009397,"['Business hours', 'Store information', 'Operating hours', 'Retail', 'Customer service', 'Schedule', 'Availability', 'Service hours', 'Working hours', 'Time management']"
YOU0000003669,"['Police Brutality', 'Racism', 'Law Enforcement', 'Social Justice', 'Discrimination', 'Human Rights', 'Accountability', 'Power Dynamics', 'Injustice', 'Community Relations']"
YOU0000011765,"['Copyright law', 'European Union', 'Architecture', 'Artistic works', 'Public domain', 'Travel', 'Tourism', 'Legal issues', 'Intellectual property', 'Cultural heritage']"
YOU0000004834,"['Social Media', 'Technology', 'Friendship', 'Humor', 'Online Privacy', 'Digital Legacy', 'Music', 'Video Sharing', 'Academic Research', 'User Experience']"
POD0000004051,"['Marketing', 'Technology', 'Business', 'Finance', 'Subscription', 'Sales', 'E-commerce', 'Advertising', 'Digital Media', 'Customer Service']"
YOU0000006499,"['Crime', 'Safety', 'Fear', 'Law enforcement', 'Community awareness', 'Security', 'Vigilance', 'Neighborhood watch', 'Personal safety', 'Threat assessment']"
YOU0000012191,"['Sports', 'Competition', 'Recreation', 'Games', 'Athletics', 'Entertainment', 'Physical activity', 'Leisure', 'Excitement', 'Challenge']"
POD0000012271,"['Medical', 'Healthcare', 'Science', 'Technology', 'Politics', 'Education', 'Research', 'Public Policy', 'Quality Assurance', 'Biopsy']"
YOU0000007511,"['DIY/Home Improvement', 'Boating', 'Product Reviews', 'Construction', 'Kitchen Design', 'Interior Design', 'Home Renovation', 'Mechanical Engineering', 'Architecture', 'Outdoor Recreation']"
YOU0000007463,"['Optics and Vision', 'Art and Design', 'Architecture', 'Military Strategy', 'Sports', 'Film and Television', 'Photography', 'Video Games', 'Engineering', 'Psychology']"
YOU0000006563,"['Political speeches', 'Government policies', 'Public administration', 'Civic engagement', 'Democracy and governance', 'Public speaking', 'Communication skills', 'Leadership', 'Media and journalism', 'Social impact']"
YOU0000006439,"['Military service', 'Insurance', 'Family protection', 'Financial planning', 'Patriotism', 'Personal safety', 'Emergency preparedness', 'Healthcare', 'Customer service', 'Advertising']"
YOU0000009279,"['Television show review', 'Paranormal investigation', 'Comedy', 'Entertainment', 'Pop culture', 'Science fiction', 'Crime drama', 'Mystery', 'Horror', 'Reality television']"
POD0000002017,"['Crime and Justice', 'Politics', 'Gratitude', 'Social Issues', 'Language and Linguistics', 'Humor', 'Etiquette and Manners', 'Community', 'Media and Journalism', 'Public Speaking']"
YOU0000008753,"['Late night talk show', 'Comedy', 'Music performance', 'Advertisement', 'Entertainment news', 'YouTube channel promotion', 'Sponsorship announcement', 'Language learning', 'Cultural reference', 'Motivational speech']"
POD0000001812,"['Business', 'Politics', 'Leadership', 'Economics', 'Employment', 'Healthcare', 'Finance', 'Entrepreneurship', 'Management', 'Labor']"
YOU0000009673,"['Comedy', 'Entertainment', 'Talk Show', 'Film', 'Technology', 'Satire', 'Music', 'Drama', 'Business', 'Social Commentary']"
YOU0000010733,"['Gender Studies', 'Evolutionary Psychology', 'Human Sexuality', 'Body Image', 'Reproductive Health', 'Parenting', 'Neuroscience', 'Sociology', 'Psychiatry', 'Self-Esteem']"
YOU0000007266,"['Home decor', 'Interior design', 'Color theory', 'Bedding', 'Home improvement', 'Nature appreciation', 'Textile design', 'Furniture', 'Minimalism', 'Hygge']"
YOU0000001779,"['Sports news', 'Local news', 'Entertainment news', 'Politics', 'Business news', 'Gun control', 'Event coverage', 'Wager', 'Controversy', 'Community involvement']"
YOU0000001597,"['Holiday Celebration', 'Fashion and Style', 'Weather and Climate', 'Humor and Comedy', 'Photography and Videography', 'Personal Grooming', 'Sports and Recreation', 'Home Decor', 'Music and Entertainment', 'Travel and Tourism']"
YOU0000006090,"['Travel', 'Tourism', 'Destination', 'Culture', 'Geography', 'Adventure', 'Exploration', 'International Relations', 'Economy', 'Investment']"
YOU0000006250,"['Travel and Tourism', 'Nature and Environment', 'History and Culture', 'Poetry and Literature', 'Identity and Self-Discovery', 'Adventure and Exploration', 'Mythology and Folklore', 'Geography and Geology', 'Music and Performance', 'Spirituality and Mysticism']"
YOU0000003824,"['Politics', 'Government', 'Federalism', 'Free Market', 'Personal Choice', 'Governance', 'State Government', 'Local Government', 'Decision Making', 'Founding Principles']"
YOU0000006483,"['Food and Drink', 'Holiday Traditions', 'Family Dynamics', 'Social Etiquette', 'Personal Preferences', 'Language and Communication', 'Cultural Norms', 'Taboo Topics', 'Humor and Sarcasm', 'Small Talk']"
YOU0000008459,"['Emotion', 'Interjection', 'Expression', 'Sound effect', 'Exclamation', 'Reaction', 'Surprise', 'Short utterance', 'Vocalization', 'Non-verbal communication']"
YOU0000009303,"['Animated TV show', 'Superhero', 'Fantasy', 'Adventure', 'Action', 'Comedy', ""Children's entertainment"", 'Mystery', 'Friendship', 'Teamwork']"
YOU0000008745,"['Hip-hop music', 'Rap music', 'Social commentary', 'Pop music', 'Protest music', 'Political commentary', 'Activism', 'Conscious music', 'Contemporary R&B', 'Electronic dance music']"
POD0000002061,"['Politics', 'Technology', 'Democracy', 'Software Development', 'Campaign Finance', 'Government', 'Election', 'Donations', 'Public Policy', 'Political Reform']"
YOU0000010789,"['Film production', 'Photography', 'Entertainment', 'Media', 'Technology', 'Communication', 'Arts', 'Journalism', 'Social media', 'Tourism']"
POD0000002662,"['Instructional', 'Cooking', 'Gardening', 'DIY', 'Home Improvement', 'Crafts', 'Automotive', 'Fishing', 'Hunting', 'Sports']"
YOU0000008572,"['Emotional expression', 'Poetry', 'Song lyrics', 'Short story', 'Personal reflection', 'Meditation', 'Journal entry', 'Stream of consciousness', 'Minimalism', 'Experimental writing']"
POD0000002609,"['Animal behavior', 'Comedy', 'Observation', 'Nature', 'Humor', 'Wildlife', 'Biology', 'Zoology', 'Entertainment', 'Viral video']"
YOU0000002609,"['Sports', 'Debate', 'Opinion', 'Analysis', 'Prediction', 'Entertainment', 'Politics', 'Business', 'Technology', 'Education']"
YOU0000006911,"['Political speech', 'Anti-war speech', 'Peace advocacy speech', 'Humanitarian speech', 'Emotional speech', 'Appeal speech', 'Historical speech', 'Social commentary speech', 'Pacifist speech', 'Public address speech']"
YOU0000012967,"['Investing', 'Economics', 'Market Analysis', 'Risk Management', 'Financial Planning', 'Real Estate', 'Long-term Investing', 'Stock Market', 'Business Strategy', 'Behavioral Finance']"
YOU0000010761,"['Science History', 'Technology', 'Biography', 'Business', 'Innovation', 'Engineering', 'Finance', 'Electricity', 'Astrophysics', 'Discovery']"
POD0000002150,"['Politics', 'Economics', 'Government policy', 'Finance', 'Public administration', 'Social welfare', 'Taxation', 'Insurance', 'Legal', 'Business']"
YOU0000008947,"['Workplace safety', 'Construction', 'Equipment operation', 'Team management', 'Risk management', 'Occupational health', 'Safety regulations', 'Job site management', 'Fall protection', 'Roofing']"
POD0000001700,"['Oceanography', 'Meteorology', 'Environmental Science', 'Climate Change', 'Engineering', 'Renewable Energy', 'Marine Biology', 'Natural Disaster Prevention', 'Technology', 'Sustainability']"
POD0000002726,"['Shopping', 'Travel', 'Lifestyle', 'Fashion', 'Personal', 'Consumerism', 'Exploration', 'Individuality', 'Creativity', 'Simplicity']"
POD0000010154,"['Politics', 'Media analysis', 'Campaign finance', 'Political endorsements', 'Pop culture references', 'Political dynasties', 'Political parties', 'Memory and perception', 'Film analysis', 'Music analysis']"
POD0000002089,"['Public Safety', 'Government', 'Law Enforcement', 'Urban Planning', 'Budgeting', 'Emergency Services', 'Municipal Services', 'Policy Making', 'Crime Prevention', 'Community Development']"
YOU0000012159,"['Social Justice', 'Empathy', 'Diversity', 'Inclusion', 'Bullying', 'Mental Health', 'Self-Acceptance', 'Tolerance', 'Acceptance', 'Equality']"
YOU0000008203,"['Publishing industry', 'Self-publishing', 'Traditional publishing', 'Authorship', 'Book sales', 'E-book publishing', 'Print publishing', 'Income generation', 'Marketing', 'Literary success']"
YOU0000005854,"['Health and Wellness', 'Social Media Marketing', 'Yoga and Fitness', 'Therapy and Counseling', 'Clinical Psychology', 'Self-Care and Self-Improvement', 'Online Advertising', 'Physical Therapy', 'Holistic Health', 'Mindfulness and Meditation']"
POD0000002658,"['Gratitude', 'Acknowledgement', 'Encouragement', 'Motivation', 'Appreciation', 'Positivity', 'Recognition', 'Praise', 'Support', 'Inclusion']"
YOU0000003138,"['Politics', 'Legal', 'Community', 'Family', 'Conservatism', 'Congress', 'Lawmaking', 'Speech Delivery', 'Personal Anecdotes', 'Humor']"
YOU0000010931,"['Sports', 'Technology', 'Mathematics', 'Business', 'Science', 'Education', 'Entertainment', 'Politics', 'Health', 'Fashion']"
YOU0000009111,"['Marketing', 'Sales', 'Product Development', 'Logistics', 'Research and Development', 'Quality Assurance', 'Customer Service', 'Supply Chain Management', 'Business Strategy', 'Entrepreneurship']"
POD0000002474,"['Business and Economics', 'History', 'Food and Cooking', 'Social Justice', 'Entrepreneurship', 'African American Culture', 'Investing', 'Fast Food Industry', 'Civil Rights Movement', 'Marketing and Advertising']"
YOU0000007757,"['Drama', 'Romance', 'Crime', 'Mystery', 'Suspense', 'Thriller', 'Social Issues', 'Psychological', 'Controversial', 'Dark Comedy']"
POD0000001595,"['Uncategorized', 'Humor', 'Short-form content', 'Minimalism', 'Absurdism', 'Experimental', 'Surrealism', 'Non-sequitur', 'Nonsense', 'Avant-garde']"
POD0000001661,"['Economics', 'Technology', 'Consumer behavior', 'Market analysis', 'Cost-benefit analysis', 'Business strategy', 'Innovation', 'Pricing strategy', 'Supply and demand', 'Market competition']"
YOU0000011403,"['Legal/Courtroom Drama', 'Crime/Thriller', 'Law Enforcement', 'Justice System', 'Investigation', 'True Crime', 'Suspense', 'Mystery', 'Police Procedural', 'Dramatic Performance']"
YOU0000001755,"['Body image and self-esteem', 'Beauty standards', ""Women's issues"", 'Mental health', 'Social pressure', 'Media influence', 'Personal insecurities', 'Cosmetic surgery', 'Celebrity culture', 'Perception of beauty']"
YOU0000004529,"['Social media', 'Humor', 'Language learning', 'Technology', 'Piracy', 'Entertainment', 'Positive thinking', 'Online communication', 'Cultural references', 'Self-expression']"
YOU0000007347,"['Martial Arts', 'Music', 'Pop Culture', 'Entertainment', 'Dance', 'Sports', 'Celebrity', 'Performance Art', 'Film', 'Television']"
POD0000002613,"['Alcoholism', 'Beverages', 'Nightlife', 'Addiction', 'Substance abuse', 'Party culture', 'Social issues', 'Health', 'Entertainment', 'Culinary arts']"
YOU0000009667,"['Music', 'Pop', 'Top 40', 'Radio', 'Commercial', 'Advertising', 'Marketing', 'Entertainment', 'Promotion', 'Brand']"
YOU0000006531,"['Boating safety', 'Responsibility', 'Legal liability', 'Maritime law', 'Accident prevention', 'Water sports', 'Boat maintenance', 'Navigation', 'Emergency preparedness', 'Environmental conservation']"
YOU0000008327,"['Technology', 'Gaming', 'Product Review', 'Mobile Devices', 'Hardware', 'Consumer Electronics', 'Smartphones', 'Tech Troubleshooting', 'Mobile Gaming', 'Performance Issues']"
POD0000002645,"['Food/Cooking', 'Family/Relationships', 'Personal Experience', 'Review/Critique', 'Humor', 'Health/Fitness', 'Culture/Traditions', 'Travel', 'Entertainment', 'Social Commentary']"
POD0000012303,"['Health and wellness', 'Drug use and addiction', 'Demographics and age', 'Economics and finance', 'Interviews and conversations', 'Statistics and data analysis', 'Social trends and behavior', 'Media and entertainment', 'Public policy and government', 'Education and learning']"
YOU0000002869,"['Poetry', 'Song lyrics', 'Romantic', 'Fantasy', 'Mystery', 'Drama', 'Surrealism', 'Metaphysical', 'Philosophical', 'Existential']"
POD0000002173,"['Technology', 'Science', 'Business', 'Finance', 'Marketing', 'Advertising', 'Communication', 'Media', 'Retail', 'Fashion']"
POD0000002167,"['Food technology', 'Vegetarianism', 'Lab-grown meat', 'Alternative protein sources', 'Sustainability', 'Consumer preferences', 'Ethics of meat consumption', 'Biotechnology', 'Environmental impact', 'Health and nutrition']"
POD0000001606,"['Natural Disasters', 'Insurance', 'Public Education', 'Risk Management', 'Advocacy', 'Politics', 'Community Outreach', 'Environmentalism', 'Weather', 'Local Government']"
POD0000002361,"['Cooking/Recipes', 'Food and Beverage', 'Health and Wellness', 'Gardening', 'DIY', 'Home Improvement', 'Beauty and Personal Care', 'Product Reviews', 'Travel', 'Fashion']"
YOU0000010467,"['Motivational', 'Self-help', 'Inspirational', 'Personal development', 'Business', 'Leadership', 'Entrepreneurship', 'Success', 'Mindfulness', 'Philosophy']"
YOU0000012041,"['Risk management', 'Decision making', 'Leadership', 'Entrepreneurship', 'Finance', 'Insurance', 'Business strategy', 'Personal development', 'Motivational', 'Self-help']"
YOU0000009527,"['Personal Development', 'Career Planning', 'Self-Reflection', 'Motivational', 'Goal Setting', 'Decision Making', 'Self-Improvement', 'Success', 'Entrepreneurship', 'Leadership']"
YOU0000001385,"['Health and Wellness', 'Fitness', 'Nutrition', 'Self-Improvement', 'Motivational', 'Personal Development', 'Mindfulness', 'Stress Management', 'Positive Psychology', 'Spirituality']"
YOU0000003641,"['Social justice', 'Political commentary', 'Activism', 'Current events', 'Ethics', 'Human rights', 'Protest', 'Public safety', 'Civics', 'Law enforcement']"
YOU0000002173,"['Complaints', 'Negativity', 'Dislike', 'Frustration', 'Emotional', 'Personal Opinion', 'Sarcasm', 'Irony', 'Humor', 'Casual']"
YOU0000011439,"['Casual conversation', 'Slang usage', 'Regional dialect', 'Everyday language', 'Social interaction', 'Informal communication', 'Colloquial language', 'American English', 'Small talk', 'Spontaneous speech']"
YOU0000004690,"['Music', 'Entertainment', 'Pop culture', 'Social commentary', 'Humor', 'Criticism', 'Sarcasm', 'Satire', 'Controversy', 'Language and linguistics']"
YOU0000009017,"['Political activism', 'Human rights advocacy', 'Family separation awareness', 'Immigration reform', 'Child welfare', 'Social justice', 'Public policy', 'Advocacy for marginalized communities', 'Civil rights', 'Protest and demonstration']"
